channelGrouping,date,fullVisitorId,sessionId,socialEngagementType,visitId,visitNumber,visitStartTime,device.browser,device.browserSize,device.browserVersion,device.deviceCategory,device.flashVersion,device.isMobile,device.language,device.mobileDeviceBranding,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.mobileDeviceModel,device.mobileInputSelector,device.operatingSystem,device.operatingSystemVersion,device.screenColors,device.screenResolution,geoNetwork.city,geoNetwork.cityId,geoNetwork.continent,geoNetwork.country,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.networkLocation,geoNetwork.region,geoNetwork.subContinent,totals.bounces,totals.hits,totals.newVisits,totals.pageviews,totals.transactionRevenue,totals.visits,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
Referral,20160902,19195659120728367,19195659120728367_1472803413,Not Socially Engaged,1472803413,1,1472803413,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,6,1,6,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Organic Search,20160902,1669065879016119459,1669065879016119459_1472846781,Not Socially Engaged,1472846781,1,1472846781,Safari,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Ireland,not available in demo dataset,not available in demo dataset,not available in demo dataset,eircom.net,not available in demo dataset,not available in demo dataset,Northern Europe,,6,1,4,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,4118199341063208154,4118199341063208154_1472863552,Not Socially Engaged,1472863552,1,1472863552,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,6,1,5,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Referral,20160902,2845423477332965912,2845423477332965912_1472850600,Not Socially Engaged,1472850600,14,1472850600,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,San Francisco,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,6,,4,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Organic Search,20160902,06105274593486064,06105274593486064_1472834247,Not Socially Engaged,1472834247,1,1472834247,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,United Kingdom,not available in demo dataset,not available in demo dataset,not available in demo dataset,unknown.unknown,not available in demo dataset,not available in demo dataset,Northern Europe,,6,1,4,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,2600078154692204195,2600078154692204195_1472859048,Not Socially Engaged,1472859048,1,1472859048,Safari,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,7,1,7,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Direct,20160902,8694422368789076561,8694422368789076561_1472848006,Not Socially Engaged,1472848006,1,1472848006,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,Africa,Algeria,not available in demo dataset,not available in demo dataset,(not set),unknown.unknown,not available in demo dataset,(not set),Northern Africa,,7,1,7,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Organic Search,20160902,4937580105302290230,4937580105302290230_1472840412,Not Socially Engaged,1472840412,1,1472840412,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,7,1,7,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,3215185642183405556,3215185642183405556_1472847473,Not Socially Engaged,1472847473,1,1472847473,Firefox,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,unknown.unknown,not available in demo dataset,not available in demo dataset,Northern America,,7,1,6,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,bing
Organic Search,20160902,2374418956216431737,2374418956216431737_1472842719,Not Socially Engaged,1472842719,1,1472842719,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,cox.net,not available in demo dataset,not available in demo dataset,Northern America,,7,1,5,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
